"customer_id","explanation"
"SYNID0106678327","Risk decreased by: num_eft, income, num_transactions."
"SYNID0106678351","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0106678595","Risk decreased by: max_amount, std_amount, num_abm."
"SYNID0106678679","Risk decreased by: income, num_eft, max_amount."
"SYNID0106678903","Risk decreased by: num_cheque, num_eft, num_transactions."
"SYNID0106678986","Risk decreased by: num_cheque, num_transactions, num_eft."
"SYNID0106679209","Risk decreased by: num_abm, num_eft, num_emt."
"SYNID0106679314","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0106679519","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0106679598","Risk decreased by: max_amount, num_abm, std_amount."
"SYNID0106679799","Risk decreased by: num_eft, num_wire, num_abm."
"SYNID0106680057","Risk decreased by: total_amount, num_wire, num_abm."
"SYNID0106680260","Risk decreased by: num_cheque, num_transactions, max_amount."
"SYNID0106680462","Risk decreased by: num_abm, num_cheque, num_transactions."
"SYNID0106680826","Risk decreased by: num_cheque, num_transactions, num_wire."
"SYNID0106680993","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0106681316","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0106681455","Risk decreased by: num_eft, total_amount, num_wire."
"SYNID0106681624","Risk decreased by: income, num_cheque, max_amount."
"SYNID0106682033","Risk decreased by: income, total_amount, num_cheque."
"SYNID0106682050","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0106682268","Risk decreased by: max_amount, income, std_amount."
"SYNID0106682298","Risk decreased by: max_amount, num_eft, std_amount."
"SYNID0106682472","Risk decreased by: num_abm, num_transactions, total_amount."
"SYNID0106682633","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0106682981","Risk decreased by: num_cheque, num_transactions, total_amount."
"SYNID0106683705","Risk decreased by: total_amount, income, num_wire."
"SYNID0106684317","Risk decreased by: income, num_transactions, num_wire."
"SYNID0106684476","Risk decreased by: num_eft, num_transactions, max_amount."
"SYNID0106684593","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0106684625","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0106684828","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0106685127","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0106685381","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0106686082","Risk decreased by: income, num_abm, num_transactions."
"SYNID0106686127","Risk decreased by: num_eft, num_transactions, income."
"SYNID0106686395","Risk decreased by: num_cheque, total_amount, avg_amount."
"SYNID0106686472","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0106687334","Risk decreased by: num_eft, num_cheque, max_amount."
"SYNID0106687348","Risk decreased by: income, max_amount, num_cheque."
"SYNID0106687485","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0106687633","Risk decreased by: num_cheque, num_abm, num_eft."
"SYNID0106688093","Risk decreased by: max_amount, num_cheque, income."
"SYNID0106688125","Risk decreased by: num_abm, total_amount, num_transactions."
"SYNID0106688315","Risk decreased by: income, max_amount, num_emt."
"SYNID0106688476","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0106688875","Risk decreased by: income, total_amount, num_cheque."
"SYNID0106688901","Risk decreased by: num_cheque, num_emt, num_transactions."
"SYNID0106688924","Risk decreased by: total_amount, num_wire, num_card."
"SYNID0106689068","Risk decreased by: num_transactions, num_card, max_amount."
"SYNID0106689301","Risk decreased by: num_cheque, total_amount, num_abm."
"SYNID0106689359","Risk decreased by: num_transactions, num_card, num_abm."
"SYNID0106689375","Risk decreased by: num_abm, num_transactions, max_amount."
"SYNID0106689450","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106689644","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0106689661","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0106689670","Risk decreased by: num_eft, max_amount, num_wire."
"SYNID0106689712","Risk decreased by: num_abm, max_amount, income."
"SYNID0106690305","Risk decreased by: num_eft, income, max_amount."
"SYNID0106690400","Risk decreased by: max_amount, num_cheque, num_eft."
"SYNID0106691039","Risk decreased by: num_emt, num_transactions, num_wire."
"SYNID0106691199","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0106691457","Risk decreased by: max_amount, num_cheque, num_transactions."
"SYNID0106691914","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0106691936","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0106692033","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0106692368","Risk decreased by: num_transactions, total_amount, num_card."
"SYNID0106692397","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0106692754","Risk decreased by: max_amount, num_transactions, std_amount."
"SYNID0106692908","Risk decreased by: num_eft, num_cheque, num_wire."
"SYNID0106693057","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0106693314","Risk decreased by: num_abm, income, total_amount."
"SYNID0106693925","Risk decreased by: num_transactions, num_emt, num_wire."
"SYNID0106694549","Risk decreased by: num_abm, num_emt, num_transactions."
"SYNID0106694612","Risk decreased by: num_westernunion, num_eft, num_abm."
"SYNID0106694676","Risk decreased by: total_amount, num_abm, num_transactions."
"SYNID0106695043","Risk decreased by: max_amount, num_transactions, num_eft."
"SYNID0106695098","Risk decreased by: max_amount, num_eft, num_abm."
"SYNID0106695141","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0106695472","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0106695497","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0106695726","Risk decreased by: income, num_eft, num_transactions."
"SYNID0106695768","Risk decreased by: num_eft, max_amount, num_cheque."
"SYNID0106696254","Risk decreased by: max_amount, std_amount, num_emt."
"SYNID0106696325","Risk decreased by: num_cheque, num_emt, num_transactions."
"SYNID0106696347","Risk decreased by: max_amount, std_amount, income."
"SYNID0106696473","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0106696703","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0106696746","Risk decreased by: total_amount, num_cheque, num_wire."
"SYNID0106696763","Risk decreased by: num_cheque, num_transactions, income."
"SYNID0106696951","Risk increased by: total_amount, num_wire, income."
"SYNID0106697357","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0106697375","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0106697432","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0106697505","Risk decreased by: num_eft, num_transactions, num_emt."
"SYNID0106697554","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0106698164","Risk decreased by: num_eft, max_amount, num_emt."
"SYNID0106698269","Risk decreased by: num_abm, num_eft, num_transactions."
"SYNID0106698336","Risk decreased by: num_abm, num_emt, num_wire."
"SYNID0106698452","Risk decreased by: num_eft, num_emt, num_transactions."
"SYNID0106698576","Risk decreased by: max_amount, num_transactions, num_card."
"SYNID0106698782","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0106699392","Risk decreased by: num_eft, avg_amount, max_amount."
"SYNID0106700541","Risk decreased by: income, num_eft, num_emt."
"SYNID0106700831","Risk decreased by: num_transactions, num_eft, num_emt."
"SYNID0106701128","Risk decreased by: num_cheque, max_amount, std_amount."
"SYNID0106701187","Risk decreased by: num_eft, num_wire, max_amount."
"SYNID0106701321","Risk decreased by: total_amount, avg_amount, num_wire."
"SYNID0106701375","Risk decreased by: income, num_transactions, num_emt."
"SYNID0106701517","Risk decreased by: total_amount, num_emt, num_wire."
"SYNID0106702077","Risk decreased by: num_eft, num_transactions, num_cheque."
"SYNID0106702294","Risk decreased by: num_cheque, num_transactions, num_card."
"SYNID0106702366","Risk decreased by: num_eft, income, num_emt."
"SYNID0106702370","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0106702587","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0106702729","Risk decreased by: num_eft, num_emt, num_wire."
"SYNID0106702881","Risk decreased by: total_amount, num_eft, num_wire."
"SYNID0106702969","Risk decreased by: income, total_amount, num_abm."
"SYNID0106703040","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0106703255","Risk decreased by: num_eft, income, num_wire."
"SYNID0106703541","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0106703665","Risk decreased by: income, total_amount, num_wire."
"SYNID0106704647","Risk decreased by: max_amount, num_transactions, income."
"SYNID0106704823","Risk decreased by: income, num_transactions, num_card."
"SYNID0106704920","Risk decreased by: total_amount, num_wire, num_emt."
"SYNID0106705841","Risk decreased by: max_amount, std_amount, income."
"SYNID0106705967","Risk decreased by: num_abm, total_amount, num_eft."
"SYNID0106706057","Risk decreased by: income, total_amount, num_abm."
"SYNID0106706297","Risk decreased by: num_cheque, num_abm, num_transactions."
"SYNID0106706531","Risk decreased by: num_eft, num_abm, max_amount."
"SYNID0106706783","Risk decreased by: num_eft, num_wire, avg_amount."
"SYNID0106706854","Risk decreased by: max_amount, std_amount, num_eft."
"SYNID0106707019","Risk decreased by: num_abm, num_eft, num_transactions."
"SYNID0106707698","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106707779","Risk decreased by: num_cheque, income, num_transactions."
"SYNID0106708148","Risk decreased by: total_amount, num_transactions, num_card."
"SYNID0106708315","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106708504","Risk decreased by: num_abm, num_transactions, num_wire."
"SYNID0106708548","Risk decreased by: total_amount, num_transactions, num_wire."
"SYNID0106708592","Risk decreased by: income, total_amount, num_abm."
"SYNID0106708655","Risk decreased by: num_transactions, num_abm, num_wire."
"SYNID0106708788","Risk decreased by: total_amount, num_cheque, num_emt."
"SYNID0106709131","Risk decreased by: max_amount, num_abm, num_transactions."
"SYNID0106709349","Risk decreased by: max_amount, income, num_emt."
"SYNID0106709531","Risk decreased by: income, total_amount, num_wire."
"SYNID0106709722","Risk decreased by: max_amount, num_transactions, num_card."
"SYNID0106709758","Risk decreased by: num_cheque, total_amount, num_wire."
"SYNID0106710533","Risk decreased by: total_amount, num_wire, income."
"SYNID0106711010","Risk decreased by: income, num_eft, num_abm."
"SYNID0106711131","Risk decreased by: num_cheque, max_amount, avg_amount."
"SYNID0106711367","Risk decreased by: num_eft, num_emt, num_transactions."
"SYNID0106711378","Risk decreased by: income, total_amount, num_wire."
"SYNID0106711604","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0106711765","Risk decreased by: max_amount, std_amount, avg_amount."
"SYNID0106712165","Risk decreased by: num_emt, num_wire, std_amount."
"SYNID0106712299","Risk decreased by: num_transactions, max_amount, num_eft."
"SYNID0106712794","Risk decreased by: total_amount, num_wire, max_amount."
"SYNID0106712918","Risk decreased by: income, num_abm, num_eft."
"SYNID0106713341","Risk decreased by: num_abm, num_cheque, total_amount."
"SYNID0106713361","Risk decreased by: num_cheque, num_eft, max_amount."
"SYNID0106713726","Risk decreased by: total_amount, num_abm, num_eft."
"SYNID0106713900","Risk decreased by: num_eft, num_emt, num_wire."
"SYNID0106714293","Risk decreased by: num_eft, num_transactions, num_wire."
"SYNID0106714624","Risk decreased by: num_eft, income, max_amount."
"SYNID0106715131","Risk decreased by: total_amount, num_abm, num_wire."
"SYNID0106715198","Risk decreased by: total_amount, std_amount, num_wire."
"SYNID0106715238","Risk decreased by: num_cheque, total_amount, income."
"SYNID0106715707","Risk decreased by: num_cheque, max_amount, num_transactions."
"SYNID0106716005","Risk decreased by: max_amount, std_amount, num_cheque."
"SYNID0106716249","Risk decreased by: num_eft, max_amount, std_amount."
"SYNID0106716678","Risk decreased by: num_transactions, num_cheque, income."
"SYNID0106717430","Risk decreased by: num_transactions, num_card, num_wire."
"SYNID0106717685","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106717691","Risk decreased by: max_amount, std_amount, num_transactions."
"SYNID0106717778","Risk decreased by: total_amount, max_amount, std_amount."
"SYNID0106718203","Risk decreased by: income, total_amount, num_wire."
"SYNID0106718685","Risk decreased by: num_cheque, total_amount, num_eft."
"SYNID0106718721","Risk decreased by: income, num_eft, num_abm."
"SYNID0106718726","Risk decreased by: total_amount, std_amount, avg_amount."
"SYNID0106718829","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106718834","Risk decreased by: num_abm, num_eft, max_amount."
"SYNID0106719156","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0106719231","Risk decreased by: num_abm, max_amount, num_emt."
"SYNID0106719329","Risk decreased by: num_eft, income, max_amount."
"SYNID0106719477","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0106719720","Risk decreased by: income, total_amount, num_wire."
"SYNID0106719936","Risk decreased by: num_transactions, num_cheque, num_emt."
"SYNID0106719994","Risk decreased by: num_cheque, num_transactions, num_wire."
"SYNID0106720322","Risk decreased by: total_amount, num_wire, num_debit."
"SYNID0106720382","Risk decreased by: max_amount, num_eft, num_transactions."
"SYNID0106720386","Risk decreased by: income, num_transactions, num_eft."
"SYNID0106720490","Risk decreased by: num_eft, num_transactions, num_abm."
"SYNID0106720529","Risk decreased by: num_eft, max_amount, num_transactions."
"SYNID0106720541","Risk decreased by: num_cheque, num_eft, num_abm."
"SYNID0106720851","Risk decreased by: total_amount, income, num_transactions."
"SYNID0106721068","Risk decreased by: num_transactions, num_eft, num_card."
"SYNID0106721461","Risk decreased by: max_amount, std_amount, num_emt."
"SYNID0106721764","Risk decreased by: total_amount, num_wire, num_card."
